state,type,crimes,Year
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,1,2016
Sarawak,robbery_solo_unarmed,0,2017
Sarawak,robbery_solo_unarmed,0,2018
Sarawak,robbery_solo_unarmed,0,2019
Sarawak,robbery_solo_unarmed,0,2020
Sarawak,robbery_solo_unarmed,1,2021
Sarawak,robbery_solo_unarmed,0,2022
Sarawak,robbery_solo_unarmed,0,2023
Sarawak,break_in,13,2016
Sarawak,break_in,5,2017
Sarawak,break_in,7,2018
Sarawak,break_in,5,2019
Sarawak,break_in,9,2020
Sarawak,break_in,5,2021
Sarawak,break_in,4,2022
Sarawak,break_in,17,2023
Sarawak,theft_other,3,2016
Sarawak,theft_other,12,2017
Sarawak,theft_other,8,2018
Sarawak,theft_other,10,2019
Sarawak,theft_other,16,2020
Sarawak,theft_other,11,2021
Sarawak,theft_other,10,2022
Sarawak,theft_other,17,2023
Sarawak,theft_vehicle_lorry,1,2016
Sarawak,theft_vehicle_lorry,0,2017
Sarawak,theft_vehicle_lorry,0,2018
Sarawak,theft_vehicle_lorry,0,2019
Sarawak,theft_vehicle_lorry,0,2020
Sarawak,theft_vehicle_lorry,0,2021
Sarawak,theft_vehicle_lorry,0,2022
Sarawak,theft_vehicle_lorry,0,2023
Sarawak,theft_vehicle_motorcar,0,2016
Sarawak,theft_vehicle_motorcar,1,2017
Sarawak,theft_vehicle_motorcar,0,2018
Sarawak,theft_vehicle_motorcar,0,2019
Sarawak,theft_vehicle_motorcar,0,2020
Sarawak,theft_vehicle_motorcar,0,2021
Sarawak,theft_vehicle_motorcar,0,2022
Sarawak,theft_vehicle_motorcar,0,2023
Sarawak,theft_vehicle_motorcycle,2,2016
Sarawak,theft_vehicle_motorcycle,4,2017
Sarawak,theft_vehicle_motorcycle,9,2018
Sarawak,theft_vehicle_motorcycle,5,2019
Sarawak,theft_vehicle_motorcycle,0,2020
Sarawak,theft_vehicle_motorcycle,1,2021
Sarawak,theft_vehicle_motorcycle,3,2022
Sarawak,theft_vehicle_motorcycle,3,2023
Sarawak,causing_injury,3,2016
Sarawak,causing_injury,5,2017
Sarawak,causing_injury,27,2018
Sarawak,causing_injury,4,2019
Sarawak,causing_injury,3,2020
Sarawak,causing_injury,2,2021
Sarawak,causing_injury,2,2022
Sarawak,causing_injury,6,2023
Sarawak,murder,0,2016
Sarawak,murder,1,2017
Sarawak,murder,0,2018
Sarawak,murder,0,2019
Sarawak,murder,0,2020
Sarawak,murder,0,2021
Sarawak,murder,0,2022
Sarawak,murder,1,2023
Sarawak,rape,1,2016
Sarawak,rape,1,2017
Sarawak,rape,1,2018
Sarawak,rape,2,2019
Sarawak,rape,3,2020
Sarawak,rape,0,2021
Sarawak,rape,0,2022
Sarawak,rape,3,2023
Sarawak,robbery_gang_armed,0,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,0,2018
Sarawak,robbery_gang_armed,1,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,0,2023
Sarawak,robbery_gang_unarmed,3,2016
Sarawak,robbery_gang_unarmed,0,2017
Sarawak,robbery_gang_unarmed,1,2018
Sarawak,robbery_gang_unarmed,5,2019
Sarawak,robbery_gang_unarmed,0,2020
Sarawak,robbery_gang_unarmed,0,2021
Sarawak,robbery_gang_unarmed,1,2022
Sarawak,robbery_gang_unarmed,2,2023
Sarawak,robbery_solo_armed,0,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,0,2016
Sarawak,robbery_solo_unarmed,0,2017
Sarawak,robbery_solo_unarmed,1,2018
Sarawak,robbery_solo_unarmed,1,2019
Sarawak,robbery_solo_unarmed,2,2020
Sarawak,robbery_solo_unarmed,1,2021
Sarawak,robbery_solo_unarmed,0,2022
Sarawak,robbery_solo_unarmed,4,2023
Sarawak,break_in,6,2016
Sarawak,break_in,6,2017
Sarawak,break_in,13,2018
Sarawak,break_in,24,2019
Sarawak,break_in,11,2020
Sarawak,break_in,4,2021
Sarawak,break_in,8,2022
Sarawak,break_in,12,2023
Sarawak,theft_other,7,2016
Sarawak,theft_other,8,2017
Sarawak,theft_other,13,2018
Sarawak,theft_other,14,2019
Sarawak,theft_other,21,2020
Sarawak,theft_other,18,2021
Sarawak,theft_other,7,2022
Sarawak,theft_other,13,2023
Sarawak,theft_vehicle_lorry,1,2016
Sarawak,theft_vehicle_lorry,0,2017
Sarawak,theft_vehicle_lorry,2,2018
Sarawak,theft_vehicle_lorry,3,2019
Sarawak,theft_vehicle_lorry,0,2020
Sarawak,theft_vehicle_lorry,0,2021
Sarawak,theft_vehicle_lorry,1,2022
Sarawak,theft_vehicle_lorry,1,2023
Sarawak,theft_vehicle_motorcar,7,2016
Sarawak,theft_vehicle_motorcar,3,2017
Sarawak,theft_vehicle_motorcar,1,2018
Sarawak,theft_vehicle_motorcar,2,2019
Sarawak,theft_vehicle_motorcar,1,2020
Sarawak,theft_vehicle_motorcar,1,2021
Sarawak,theft_vehicle_motorcar,0,2022
Sarawak,theft_vehicle_motorcar,3,2023
Sarawak,theft_vehicle_motorcycle,7,2016
Sarawak,theft_vehicle_motorcycle,13,2017
Sarawak,theft_vehicle_motorcycle,8,2018
Sarawak,theft_vehicle_motorcycle,3,2019
Sarawak,theft_vehicle_motorcycle,9,2020
Sarawak,theft_vehicle_motorcycle,0,2021
Sarawak,theft_vehicle_motorcycle,3,2022
Sarawak,theft_vehicle_motorcycle,3,2023
Sarawak,causing_injury,84,2016
Sarawak,causing_injury,61,2017
Sarawak,causing_injury,1,2018
Sarawak,causing_injury,73,2019
Sarawak,causing_injury,56,2020
Sarawak,causing_injury,54,2021
Sarawak,causing_injury,34,2022
Sarawak,causing_injury,29,2023
Sarawak,murder,2,2016
Sarawak,murder,7,2017
Sarawak,murder,3,2018
Sarawak,murder,2,2019
Sarawak,murder,1,2020
Sarawak,murder,2,2021
Sarawak,murder,4,2022
Sarawak,murder,1,2023
Sarawak,rape,18,2016
Sarawak,rape,27,2017
Sarawak,rape,20,2018
Sarawak,rape,17,2019
Sarawak,rape,22,2020
Sarawak,rape,21,2021
Sarawak,rape,15,2022
Sarawak,rape,15,2023
Sarawak,robbery_gang_armed,2,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,0,2018
Sarawak,robbery_gang_armed,1,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,0,2023
Sarawak,robbery_gang_unarmed,51,2016
Sarawak,robbery_gang_unarmed,49,2017
Sarawak,robbery_gang_unarmed,33,2018
Sarawak,robbery_gang_unarmed,38,2019
Sarawak,robbery_gang_unarmed,15,2020
Sarawak,robbery_gang_unarmed,8,2021
Sarawak,robbery_gang_unarmed,7,2022
Sarawak,robbery_gang_unarmed,3,2023
Sarawak,robbery_solo_armed,2,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,28,2016
Sarawak,robbery_solo_unarmed,19,2017
Sarawak,robbery_solo_unarmed,17,2018
Sarawak,robbery_solo_unarmed,37,2019
Sarawak,robbery_solo_unarmed,28,2020
Sarawak,robbery_solo_unarmed,3,2016
Sarawak,robbery_solo_unarmed,4,2017
Sarawak,robbery_solo_unarmed,3,2018
Sarawak,break_in,372,2022
Sarawak,break_in,194,2023
Sarawak,break_in,267,2016
Sarawak,break_in,255,2017
Sarawak,break_in,361,2018
Sarawak,break_in,143,2019
Sarawak,break_in,40,2020
Sarawak,break_in,50,2021
Sarawak,theft_other,193,2022
Sarawak,theft_other,237,2023
Sarawak,theft_other,287,2016
Sarawak,theft_other,311,2017
Sarawak,theft_other,424,2018
Sarawak,theft_other,263,2019
Sarawak,theft_other,125,2020
Sarawak,theft_other,122,2021
Sarawak,theft_vehicle_lorry,28,2022
Sarawak,theft_vehicle_lorry,18,2023
Sarawak,theft_vehicle_lorry,6,2016
Sarawak,theft_vehicle_lorry,6,2017
Sarawak,theft_vehicle_lorry,0,2018
Sarawak,theft_vehicle_lorry,3,2019
Sarawak,theft_vehicle_lorry,1,2020
Sarawak,theft_vehicle_lorry,1,2021
Sarawak,theft_vehicle_motorcar,135,2022
Sarawak,theft_vehicle_motorcar,77,2023
Sarawak,theft_vehicle_motorcar,75,2021
Sarawak,theft_vehicle_motorcar,45,2022
Sarawak,theft_vehicle_motorcar,31,2023
Sarawak,theft_vehicle_motorcar,20,2021
Sarawak,theft_vehicle_motorcar,15,2022
Sarawak,theft_vehicle_motorcar,10,2023
Sarawak,theft_vehicle_motorcycle,244,2016
Sarawak,theft_vehicle_motorcycle,289,2017
Sarawak,theft_vehicle_motorcycle,186,2018
Sarawak,theft_vehicle_motorcycle,185,2019
Sarawak,theft_vehicle_motorcycle,113,2020
Sarawak,theft_vehicle_motorcycle,52,2021
Sarawak,theft_vehicle_motorcycle,31,2022
Sarawak,theft_vehicle_motorcycle,58,2023
Sarawak,causing_injury,6,2016
Sarawak,causing_injury,5,2017
Sarawak,causing_injury,6,2018
Sarawak,causing_injury,1,2019
Sarawak,causing_injury,2,2020
Sarawak,causing_injury,7,2021
Sarawak,causing_injury,4,2022
Sarawak,causing_injury,1,2023
Sarawak,murder,2,2016
Sarawak,murder,0,2017
Sarawak,murder,0,2018
Sarawak,murder,1,2019
Sarawak,murder,0,2020
Sarawak,murder,1,2021
Sarawak,murder,1,2022
Sarawak,murder,0,2023
Sarawak,rape,3,2016
Sarawak,rape,4,2017
Sarawak,rape,3,2018
Sarawak,rape,2,2019
Sarawak,rape,3,2020
Sarawak,rape,6,2021
Sarawak,rape,0,2022
Sarawak,rape,2,2023
Sarawak,robbery_gang_armed,0,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,1,2018
Sarawak,robbery_gang_armed,0,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,2,2023
Sarawak,robbery_gang_unarmed,3,2016
Sarawak,robbery_gang_unarmed,0,2017
Sarawak,robbery_gang_unarmed,2,2018
Sarawak,robbery_gang_unarmed,1,2019
Sarawak,robbery_gang_unarmed,1,2020
Sarawak,robbery_gang_unarmed,0,2021
Sarawak,robbery_gang_unarmed,1,2022
Sarawak,robbery_gang_unarmed,1,2023
Sarawak,robbery_solo_armed,0,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,3,2016
Sarawak,robbery_solo_unarmed,1,2017
Sarawak,robbery_solo_unarmed,1,2018
Sarawak,robbery_solo_unarmed,2,2019
Sarawak,robbery_solo_unarmed,1,2020
Sarawak,robbery_solo_unarmed,0,2021
Sarawak,robbery_solo_unarmed,0,2022
Sarawak,robbery_solo_unarmed,0,2023
Sarawak,break_in,17,2016
Sarawak,break_in,16,2017
Sarawak,break_in,16,2018
Sarawak,break_in,38,2019
Sarawak,break_in,23,2020
Sarawak,break_in,14,2021
Sarawak,break_in,8,2022
Sarawak,break_in,15,2023
Sarawak,theft_other,13,2016
Sarawak,theft_other,15,2017
Sarawak,theft_other,36,2018
Sarawak,theft_other,40,2019
Sarawak,theft_other,24,2020
Sarawak,theft_other,17,2021
Sarawak,theft_other,10,2022
Sarawak,theft_other,14,2023
Sarawak,theft_vehicle_lorry,13,2016
Sarawak,theft_vehicle_lorry,4,2017
Sarawak,theft_vehicle_lorry,0,2018
Sarawak,theft_vehicle_lorry,1,2019
Sarawak,theft_vehicle_lorry,2,2020
Sarawak,theft_vehicle_lorry,0,2021
Sarawak,theft_vehicle_lorry,1,2022
Sarawak,theft_vehicle_lorry,1,2023
Sarawak,theft_vehicle_motorcar,6,2016
Sarawak,theft_vehicle_motorcar,9,2017
Sarawak,theft_vehicle_motorcar,2,2018
Sarawak,theft_vehicle_motorcar,5,2019
Sarawak,theft_vehicle_motorcar,0,2020
Sarawak,theft_vehicle_motorcar,0,2021
Sarawak,theft_vehicle_motorcar,8,2022
Sarawak,theft_vehicle_motorcar,4,2023
Sarawak,theft_vehicle_motorcycle,15,2016
Sarawak,theft_vehicle_motorcycle,30,2017
Sarawak,theft_vehicle_motorcycle,29,2018
Sarawak,theft_vehicle_motorcycle,6,2019
Sarawak,theft_vehicle_motorcycle,5,2020
Sarawak,theft_vehicle_motorcycle,10,2021
Sarawak,theft_vehicle_motorcycle,5,2022
Sarawak,theft_vehicle_motorcycle,10,2023
Sarawak,causing_injury,29,
Sarawak,causing_injury,26,
Sarawak,causing_injury,5,
Sarawak,causing_injury,29,
Sarawak,causing_injury,26,
Sarawak,causing_injury,43,
Sarawak,causing_injury,53,
Sarawak,causing_injury,34,
Sarawak,murder,2,
Sarawak,murder,3,
Sarawak,murder,0,
Sarawak,murder,1,
Sarawak,murder,2,
Sarawak,murder,2,
Sarawak,murder,4,
Sarawak,murder,1,
Sarawak,rape,19,
Sarawak,rape,10,
Sarawak,rape,13,
Sarawak,rape,15,
Sarawak,rape,12,
Sarawak,rape,19,
Sarawak,rape,13,
Sarawak,rape,15,
Sarawak,robbery_gang_armed,1,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_armed,0,
Sarawak,robbery_gang_unarmed,47,
Sarawak,robbery_gang_unarmed,33,
Sarawak,robbery_gang_unarmed,32,
Sarawak,robbery_gang_unarmed,30,
Sarawak,robbery_gang_unarmed,12,
Sarawak,robbery_gang_unarmed,25,
Sarawak,robbery_gang_unarmed,15,
Sarawak,robbery_gang_unarmed,32,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,0,
Sarawak,robbery_solo_armed,1,
Sarawak,robbery_solo_unarmed,7,
Sarawak,robbery_solo_unarmed,6,
Sarawak,robbery_solo_unarmed,10,
Sarawak,robbery_solo_unarmed,9,
Sarawak,robbery_solo_unarmed,27,
Sarawak,robbery_solo_unarmed,11,
Sarawak,robbery_solo_unarmed,14,
Sarawak,robbery_solo_unarmed,7,
Sarawak,break_in,136,2016
Sarawak,break_in,89,2017
Sarawak,break_in,244,2018
Sarawak,break_in,190,2019
Sarawak,break_in,304,2020
Sarawak,break_in,251,2021
Sarawak,break_in,177,2022
Sarawak,break_in,182,2023
Sarawak,theft_other,115,2016
Sarawak,theft_other,74,2017
Sarawak,theft_other,129,2018
Sarawak,theft_other,138,2019
Sarawak,theft_other,183,2020
Sarawak,theft_other,274,2021
Sarawak,theft_other,189,2022
Sarawak,theft_other,183,2023
Sarawak,theft_vehicle_lorry,27,2016
Sarawak,theft_vehicle_lorry,12,2017
Sarawak,theft_vehicle_lorry,12,2018
Sarawak,theft_vehicle_lorry,13,2019
Sarawak,theft_vehicle_lorry,11,2020
Sarawak,theft_vehicle_lorry,4,2021
Sarawak,theft_vehicle_lorry,2,2022
Sarawak,theft_vehicle_lorry,11,2023
Sarawak,theft_vehicle_motorcar,143,2016
Sarawak,theft_vehicle_motorcar,114,2017
Sarawak,theft_vehicle_motorcar,95,2018
Sarawak,theft_vehicle_motorcar,119,2019
Sarawak,theft_vehicle_motorcar,49,2020
Sarawak,theft_vehicle_motorcar,41,2021
Sarawak,theft_vehicle_motorcar,71,2022
Sarawak,theft_vehicle_motorcar,68,2023
Sarawak,theft_vehicle_motorcycle,380,2016
Sarawak,theft_vehicle_motorcycle,541,2017
Sarawak,theft_vehicle_motorcycle,240,2018
Sarawak,theft_vehicle_motorcycle,239,2019
Sarawak,theft_vehicle_motorcycle,177,2020
Sarawak,theft_vehicle_motorcycle,102,2021
Sarawak,theft_vehicle_motorcycle,170,2022
Sarawak,theft_vehicle_motorcycle,203,2023
Sarawak,causing_injury,1,2016
Sarawak,causing_injury,1,2017
Sarawak,causing_injury,5,2018
Sarawak,causing_injury,3,2019
Sarawak,causing_injury,3,2020
Sarawak,causing_injury,6,2021
Sarawak,causing_injury,3,2022
Sarawak,causing_injury,1,2023
Sarawak,murder,0,2016
Sarawak,murder,0,2017
Sarawak,murder,1,2018
Sarawak,murder,0,2019
Sarawak,murder,0,2020
Sarawak,murder,0,2021
Sarawak,murder,0,2022
Sarawak,murder,0,2023
Sarawak,rape,0,2016
Sarawak,rape,6,2017
Sarawak,rape,2,2018
Sarawak,rape,1,2019
Sarawak,rape,1,2020
Sarawak,rape,2,2021
Sarawak,rape,0,2022
Sarawak,rape,0,2023
Sarawak,robbery_gang_armed,0,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,0,2018
Sarawak,robbery_gang_armed,0,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,0,2023
Sarawak,robbery_gang_unarmed,0,2016
Sarawak,robbery_gang_unarmed,1,2017
Sarawak,robbery_gang_unarmed,3,2018
Sarawak,robbery_gang_unarmed,4,2019
Sarawak,robbery_gang_unarmed,0,2020
Sarawak,robbery_gang_unarmed,0,2021
Sarawak,robbery_gang_unarmed,0,2022
Sarawak,robbery_gang_unarmed,1,2023
Sarawak,robbery_solo_armed,0,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,0,2016
Sarawak,robbery_solo_unarmed,0,2017
Sarawak,robbery_solo_unarmed,0,2018
Sarawak,robbery_solo_unarmed,0,2019
Sarawak,robbery_solo_unarmed,0,2020
Sarawak,robbery_solo_unarmed,0,2021
Sarawak,robbery_solo_unarmed,0,2022
Sarawak,robbery_solo_unarmed,1,2023
Sarawak,break_in,10,2016
Sarawak,break_in,8,2017
Sarawak,break_in,6,2018
Sarawak,break_in,13,2019
Sarawak,break_in,26,2020
Sarawak,break_in,18,2021
Sarawak,break_in,14,2022
Sarawak,break_in,23,2023
Sarawak,theft_other,8,2016
Sarawak,theft_other,2,2017
Sarawak,theft_other,5,2018
Sarawak,theft_other,8,2019
Sarawak,theft_other,21,2020
Sarawak,theft_other,13,2021
Sarawak,theft_other,18,2022
Sarawak,theft_other,16,2023
Sarawak,theft_vehicle_lorry,0,2016
Sarawak,theft_vehicle_lorry,1,2017
Sarawak,theft_vehicle_lorry,1,2018
Sarawak,theft_vehicle_lorry,0,2019
Sarawak,theft_vehicle_lorry,0,2020
Sarawak,theft_vehicle_lorry,0,2021
Sarawak,theft_vehicle_lorry,0,2022
Sarawak,theft_vehicle_lorry,3,2023
Sarawak,theft_vehicle_motorcar,1,2016
Sarawak,theft_vehicle_motorcar,1,2017
Sarawak,theft_vehicle_motorcar,0,2018
Sarawak,theft_vehicle_motorcar,0,2019
Sarawak,theft_vehicle_motorcar,0,2020
Sarawak,theft_vehicle_motorcar,0,2021
Sarawak,theft_vehicle_motorcar,2,2022
Sarawak,theft_vehicle_motorcar,0,2023
Sarawak,theft_vehicle_motorcycle,12,2016
Sarawak,theft_vehicle_motorcycle,14,2017
Sarawak,theft_vehicle_motorcycle,2,2018
Sarawak,theft_vehicle_motorcycle,4,2019
Sarawak,theft_vehicle_motorcycle,4,2020
Sarawak,theft_vehicle_motorcycle,0,2021
Sarawak,theft_vehicle_motorcycle,4,2022
Sarawak,theft_vehicle_motorcycle,4,2023
Sarawak,causing_injury,16,2016
Sarawak,causing_injury,11,2017
Sarawak,causing_injury,0,2018
Sarawak,causing_injury,9,2019
Sarawak,causing_injury,8,2020
Sarawak,causing_injury,4,2021
Sarawak,causing_injury,1,2022
Sarawak,causing_injury,5,2023
Sarawak,murder,0,2016
Sarawak,murder,1,2017
Sarawak,murder,0,2018
Sarawak,murder,0,2019
Sarawak,murder,0,2020
Sarawak,murder,1,2021
Sarawak,murder,1,2022
Sarawak,murder,0,2023
Sarawak,rape,3,2016
Sarawak,rape,7,2017
Sarawak,rape,4,2018
Sarawak,rape,2,2019
Sarawak,rape,0,2020
Sarawak,rape,2,2021
Sarawak,rape,1,2022
Sarawak,rape,1,2023
Sarawak,robbery_gang_armed,1,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,0,2018
Sarawak,robbery_gang_armed,0,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,0,2023
Sarawak,robbery_gang_unarmed,4,2016
Sarawak,robbery_gang_unarmed,4,2017
Sarawak,robbery_gang_unarmed,5,2018
Sarawak,robbery_gang_unarmed,4,2019
Sarawak,robbery_gang_unarmed,2,2020
Sarawak,robbery_gang_unarmed,2,2021
Sarawak,robbery_gang_unarmed,1,2022
Sarawak,robbery_gang_unarmed,2,2023
Sarawak,robbery_solo_armed,0,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,2,2016
Sarawak,robbery_solo_unarmed,5,2017
Sarawak,robbery_solo_unarmed,0,2018
Sarawak,robbery_solo_unarmed,3,2019
Sarawak,robbery_solo_unarmed,1,2020
Sarawak,robbery_solo_unarmed,0,2021
Sarawak,robbery_solo_unarmed,1,2022
Sarawak,robbery_solo_unarmed,0,2023
Sarawak,break_in,58,2016
Sarawak,break_in,60,2017
Sarawak,break_in,67,2018
Sarawak,break_in,61,2019
Sarawak,break_in,60,2020
Sarawak,break_in,18,2021
Sarawak,break_in,33,2022
Sarawak,break_in,18,2023
Sarawak,theft_other,69,2016
Sarawak,theft_other,46,2017
Sarawak,theft_other,53,2018
Sarawak,theft_other,52,2019
Sarawak,theft_other,67,2020
Sarawak,theft_other,31,2021
Sarawak,theft_other,11,2022
Sarawak,theft_other,25,2023
Sarawak,theft_vehicle_lorry,3,2016
Sarawak,theft_vehicle_lorry,1,2017
Sarawak,theft_vehicle_lorry,0,2018
Sarawak,theft_vehicle_lorry,1,2019
Sarawak,theft_vehicle_lorry,0,2020
Sarawak,theft_vehicle_lorry,1,2021
Sarawak,theft_vehicle_lorry,3,2022
Sarawak,theft_vehicle_lorry,6,2023
Sarawak,theft_vehicle_motorcar,18,2016
Sarawak,theft_vehicle_motorcar,15,2017
Sarawak,theft_vehicle_motorcar,6,2018
Sarawak,theft_vehicle_motorcar,5,2019
Sarawak,theft_vehicle_motorcar,2,2020
Sarawak,theft_vehicle_motorcar,2,2021
Sarawak,theft_vehicle_motorcar,14,2022
Sarawak,theft_vehicle_motorcar,8,2023
Sarawak,theft_vehicle_motorcycle,32,2016
Sarawak,theft_vehicle_motorcycle,27,2017
Sarawak,theft_vehicle_motorcycle,23,2018
Sarawak,theft_vehicle_motorcycle,23,2019
Sarawak,theft_vehicle_motorcycle,13,2020
Sarawak,theft_vehicle_motorcycle,11,2021
Sarawak,theft_vehicle_motorcycle,9,2022
Sarawak,theft_vehicle_motorcycle,7,2023
Sarawak,causing_injury,10,2016
Sarawak,causing_injury,10,2017
Sarawak,causing_injury,1,2018
Sarawak,causing_injury,9,2019
Sarawak,causing_injury,3,2020
Sarawak,causing_injury,9,2021
Sarawak,causing_injury,11,2022
Sarawak,causing_injury,8,2023
Sarawak,murder,0,2016
Sarawak,murder,1,2017
Sarawak,murder,1,2018
Sarawak,murder,2,2019
Sarawak,murder,0,2020
Sarawak,murder,0,2021
Sarawak,murder,2,2022
Sarawak,murder,0,2023
Sarawak,rape,2,2016
Sarawak,rape,2,2017
Sarawak,rape,4,2018
Sarawak,rape,6,2019
Sarawak,rape,2,2020
Sarawak,rape,7,2021
Sarawak,rape,9,2022
Sarawak,rape,9,2023
Sarawak,robbery_gang_armed,0,2016
Sarawak,robbery_gang_armed,0,2017
Sarawak,robbery_gang_armed,0,2018
Sarawak,robbery_gang_armed,0,2019
Sarawak,robbery_gang_armed,0,2020
Sarawak,robbery_gang_armed,0,2021
Sarawak,robbery_gang_armed,0,2022
Sarawak,robbery_gang_armed,0,2023
Sarawak,robbery_gang_unarmed,7,2016
Sarawak,robbery_gang_unarmed,12,2017
Sarawak,robbery_gang_unarmed,9,2018
Sarawak,robbery_gang_unarmed,4,2019
Sarawak,robbery_gang_unarmed,0,2020
Sarawak,robbery_gang_unarmed,8,2021
Sarawak,robbery_gang_unarmed,9,2022
Sarawak,robbery_gang_unarmed,7,2023
Sarawak,robbery_solo_armed,0,2016
Sarawak,robbery_solo_armed,0,2017
Sarawak,robbery_solo_armed,0,2018
Sarawak,robbery_solo_armed,0,2019
Sarawak,robbery_solo_armed,0,2020
Sarawak,robbery_solo_armed,0,2021
Sarawak,robbery_solo_armed,0,2022
Sarawak,robbery_solo_armed,0,2023
Sarawak,robbery_solo_unarmed,0,2016
Sarawak,robbery_solo_unarmed,0,2017
Sarawak,robbery_solo_unarmed,3,2018
Sarawak,robbery_solo_unarmed,0,2019
Sarawak,robbery_solo_unarmed,2,2020
Sarawak,robbery_solo_unarmed,0,2021
Sarawak,robbery_solo_unarmed,1,2022
Sarawak,robbery_solo_unarmed,0,2023
Sarawak,break_in,18,2016
Sarawak,break_in,27,2017
Sarawak,break_in,35,2018
Sarawak,break_in,39,2019
Sarawak,break_in,41,2020
Sarawak,break_in,23,2021
Sarawak,break_in,35,2022
Sarawak,break_in,33,2023
Sarawak,theft_other,20,2016
Sarawak,theft_other,21,2017
Sarawak,theft_other,25,2018
Sarawak,theft_other,17,2019
Sarawak,theft_other,32,2020
Sarawak,theft_other,39,2021
Sarawak,theft_other,38,2022
Sarawak,theft_other,41,2023
Sarawak,theft_vehicle_lorry,4,2016
Sarawak,theft_vehicle_lorry,0,2017
Sarawak,theft_vehicle_lorry,0,2018
Sarawak,theft_vehicle_lorry,1,2019
Sarawak,theft_vehicle_lorry,3,2020
Sarawak,theft_vehicle_lorry,2,2021
Sarawak,theft_vehicle_lorry,1,2022
Sarawak,theft_vehicle_lorry,1,2023
Sarawak,theft_vehicle_motorcar,6,2016
Sarawak,theft_vehicle_motorcar,6,2017
Sarawak,theft_vehicle_motorcar,3,2018
Sarawak,theft_vehicle_motorcar,4,2019
Sarawak,theft_vehicle_motorcar,1,2020
Sarawak,theft_vehicle_motorcar,2,2021
Sarawak,theft_vehicle_motorcar,8,2022
